Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_T3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_T3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_T3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_AMag_T1	Source_AMag_Err_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_AMag_C2	Source_AMag_Err_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	Source_Error_T3	Source_AMag_T3	Source_AMag_Err_T3	Source_SNR_T3	Peak_T3	Mean_T3	Sky/Pixel_T3	FWHM_T3	Width_T3	X-Width_T3	Y-Width_T3	Angle_T3	Roundness_T3	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_T3	N_Sky_Pixels_T3
AD Leo_2026-01-19_Light_B_p011_calibrated.fits	11	0	61060.40936991898	2461060.409369919	NaN	NaN	0	1.375134	NaN	-20	20	NaN	NaN	4.213577344358804	7.154306004706411	1.3	8	12	20	2.093864153655076	0	0.270120228657002	0.0109817613592147	0	0.0030069571535925	190.6674243925482	0	89.83175178744577	20211.587557159706	88.6362496890297	942.3728102600367	784.4181210979464	942.8728102600367	720.0818789020536	10.326498030020899	19.869622254779742	42320.31867439768	160.79957497589234	121.74248884806026	10.811628745076286	0.0056795172295532	347.62159928581065	2274	263.1867570591682	23.998648648648647	740	4.217155696495872	5.330332022192806	5.442369249334598	5.218294795051015	342.446291703662	0.9973618105275258	921.3230311586166	852.239651416122	921.8230311586166	652.260348583878	10.326764730642292	19.89478576443925	20211.587557159706	88.6362496890297	11.614	0.0047509965938377	228.02846045573662	1055	125.69428470311503	23.595473833097596	4.2048952404510676	5.33160995637385	5.425854664549389	5.237365248198311	358.09894554867446	0.998745416166971	940.467182195398	950.386496350365	940.967182195398	554.113503649635	10.32590537121563	19.928491202554277	5459.558652460997	55.86059361737617	13.035107228302634	0.012019553166049	97.73542132145782	313	33.952568924883735	22.204884667571235	4.2186810961294725	5.451239372553992	5.641713020053887	5.260765725054098	343.61861980227224	0.9931107547529328	160.79957497589237	707	160.79957497589243	737
AD Leo_2026-01-19_Light_B_p012_calibrated.fits	12	0	61060.40977788158	2461060.4097778816	NaN	NaN	0	1.372901	NaN	-20	20	NaN	NaN	3.5383273547820475	6.194442648660317	1.3	8	12	20	2.106567633439901	0	0.2692095603362191	0.010880831722339	0	0.002860733211073	193.60354862533055	0	94.10509141299731	19866.56170467366	85.56808884573175	942.2349808660475	784.4231912889438	942.7349808660475	720.0768087110562	10.326495020274614	19.869675793291666	41850.255874802155	120.54642784605986	119.31190640770235	10.805061482147233	0.0055936051345855	350.76344964093585	3421	347.17126523438543	23.638810198300284	706	3.500017379623177	4.555077742092769	4.734156999603218	4.375998484582321	345.5673046969878	0.9919637954888845	921.2308759657147	852.0806510647332	921.7308759657147	652.4193489352668	10.326761452246565	19.894777537511104	19866.56170467366	85.56808884573175	11.614	0.0046663770980915	232.17255372491155	1462	164.804234017151	23.743484224965705	3.59332636274197	4.519419858530616	4.680733638914059	4.3581060781471725	2.2935237206061037	0.9948841450595974	940.2759507261118	950.444515427484	940.7759507261118	554.055484572516	10.325903972385225	19.92856565783783	5348.268341907562	51.95514017743025	13.03877380310065	0.0114766160874376	102.94011956551114	475	44.36687538130458	22.474114441416894	3.5216383219809946	4.453414603091932	4.879977012237301	4.026852193946563	1.7206316106017894	0.9638362027980788	120.54642784605987	729	120.54642784605986	734
AD Leo_2026-01-19_Light_B_p013_calibrated.fits	13	0	61060.410185902845	2461060.410185903	NaN	NaN	0	1.370703	NaN	-20	20	NaN	NaN	3.405503285317291	5.773010912903708	1.3	8	12	20	2.0701127957951098	0	0.2708895158130921	0.0105796161392867	0	0.0027853200048902	195.66993438522715	0	97.25615560778937	20034.929443191853	84.99391616262605	942.2521730637758	784.4493404468809	942.7521730637758	720.0506595531191	10.326498839713558	19.86969285719625	41474.56380320365	104.70191611096261	118.19681394738889	10.824014975419555	0.0055346837898896	350.8940928108653	3614	396.1203896139694	23.937052932761087	699	3.391937207359075	4.448729561012857	4.4602931759985065	4.437165946027207	319.51641707847506	0.998903603667776	921.2959743824337	852.110103626943	921.7959743824337	652.389896373057	10.326764067844891	19.894791730646933	20034.929443191853	84.99391616262605	11.614	0.0045962618879062	235.72192396520862	1731	191.35208014683255	23.87201125175809	3.268807965594293	4.410858494883928	4.444450548223927	4.377266441543928	324.8158733607753	0.9979449309225801	940.475421458957	950.5174943391545	940.975421458957	553.9825056608455	10.325903131948614	19.928585679611512	5427.252336215704	50.83255867765729	13.032019507651775	0.0111066731919033	106.76724676857894	527	51.83527234080345	22.772543741588155	3.5557646829985066	4.438376034991478	4.417589151709199	4.459162918273756	308.09918929953346	0.9984583959841864	104.7019161109626	711	104.70191611096263	743
AD Leo_2026-01-19_Light_B_p014_calibrated.fits	14	0	61060.41059431713	2461060.410594317	NaN	NaN	0	1.368416	NaN	-20	20	NaN	NaN	3.7846750153000173	7.193595850351706	1.3	8	12	20	2.101622507726805	0	0.2621029446016492	0.0111088462484702	0	0.0030149817285986	189.18458863504495	0	86.93351011565802	19915.201429847042	88.08156998443815	943.3962857858276	784.2707147791191	943.8962857858276	720.2292852208809	10.326496146009264	19.869563151656916	41854.23557087959	162.57057510403035	121.15120703698844	10.80761322259388	0.0057239163563039	345.4710571567079	2496	257.45271273166554	23.627939142461965	723	3.8255934754354324	5.600669022414317	5.644573075214376	5.5567649696142585	38.217449919635044	0.9955324951408661	922.3500721798309	852.1988062442608	922.8500721798309	652.3011937557392	10.326762412161932	19.894768618902607	19915.201429847042	88.08156998443815	11.614	0.004791439658965	226.0995283504321	1174	122.50188213397863	23.406756756756756	3.8511739001902474	5.403840160520126	5.5241068928202015	5.28357342822005	28.466355255602547	0.9933514094692334	941.4852123356926	950.4373899924566	941.9852123356926	554.0626100075434	10.325902676182807	19.928518167582997	5219.8329370978845	55.42828236521611	13.067820249836245	0.0124179852675647	94.17273482704162	360	32.10810402655997	22.34375	3.6772576702743724	5.38129305212711	5.431925840469358	5.330660263784862	30.36958647771109	0.9985180423396195	162.57057510403033	740	162.57057510403027	736
AD Leo_2026-01-19_Light_B_p015_calibrated.fits	15	0	61060.41100277752	2461060.4110027775	NaN	NaN	0	1.366241	NaN	-20	20	NaN	NaN	3.6899519904566813	6.2822514653462225	1.3	8	12	20	2.093312799002651	0	0.2772161698824008	0.0108451803011752	0	0.0028994955721403	193.01779600435168	0	95.60841290672158	19842.506974578933	85.63660452775402	942.1975539207871	784.5180010550068	942.6975539207871	719.9819989449932	10.326496610717609	19.869623528973733	41536.57381418545	123.98824286298442	119.0524170643647	10.811914677922223	0.0056105363083376	348.8931584793364	2831	335.0041330941857	23.41578148710167	659	3.601634646690802	4.7133307798654105	4.828916996150928	4.597744563579892	20.928388210905016	0.9956689116041983	921.1590437926878	852.1439345425929	921.6590437926878	652.3560654574071	10.326764346965327	19.894721248628084	19842.506974578933	85.63660452775402	11.614	0.004675754828952	231.70590524929284	1297	160.03539139195865	23.376551724137933	3.788176024756109	4.694722442540055	4.7345489388553705	4.654895946224739	38.468706592835424	0.9943656180363609	940.2247806702143	950.5460955186428	940.7247806702143	553.9539044813572	10.325906793214056	19.92852862957318	5500.663784357597	52.407018467243034	13.006953602846407	0.0112970963460591	104.96044127745567	419	44.36439824730971	21.59090909090909	3.6800452999231332	4.840443335350226	4.934037446561905	4.746849224138549	26.523418211150535	0.9958649661687085	123.98824286298441	725	123.98824286298444	704
AD Leo_2026-01-19_Light_B_p016_calibrated.fits	16	0	61060.41141092591	2461060.411410926	NaN	NaN	0	1.36402	NaN	-20	20	NaN	NaN	4.017017024178776	7.5260395935406335	1.3	8	12	20	2.131135959408754	0	0.2790090570072445	0.0114050565714371	0	0.0031553565372816	186.85886791179877	0	88.42393996071803	19763.456973021806	88.83283491435338	941.7688523493606	783.8785098763883	942.2688523493606	720.6214901236117	10.3264969205858	19.86967459217925	42118.61383743446	177.9438038906427	122.33787581262061	10.792472107134648	0.0057949687375135	344.2810622439255	2584	236.69615303558933	24.07660167130919	718	4.0191304337613865	5.261153101818847	5.819349090746045	4.702957112891649	15.571942302939297	0.9398920564577418	920.8956807728873	851.6513239746765	921.3956807728873	652.8486760253235	10.326759687607664	19.89480367751517	19763.456973021806	88.83283491435338	11.614	0.004869234813426	222.4791879272613	1232	111.06572154188436	23.406993006993005	3.909456438680351	5.142158179308209	5.69062496917523	4.593691389441188	10.013850438618155	0.9496005979525637	939.9082507938012	949.8980155526282	940.4082507938012	554.6019844473718	10.3259032797325	19.928541432589462	5514.183493246064	57.22376347001604	12.999954246794266	0.0122098463872977	96.36177627735673	330	30.988342233230338	21.589673913043477	4.122464200094592	5.338872238917544	5.8578096174801875	4.8199348603549	13.31881033727604	0.9535822527876672	177.94380389064276	715	177.94380389064284	736
AD Leo_2026-01-19_Light_B_r001_calibrated.fits	17	0	61060.41181891179	2461060.411818912	NaN	NaN	0	1.361866	NaN	-20	20	NaN	NaN	3.4359712033579046	6.0251700290013765	1.3	8	12	20	2.059851886244567	0	0.2672735713103148	0.0105313825136955	0	0.0027820843341367	195.5917832787708	0	96.06954326682829	20169.944403666854	85.55348291308933	942.6641738900187	784.7492729716085	943.1641738900187	719.7507270283915	10.326493339476801	19.86962957942583	41547.09802534122	114.04821356197351	118.59603226082389	10.82941001618788	0.0055368896117209	350.324519575564	3619	364.2941588275263	23.518569463548832	727	3.333442181167066	4.5181443803458805	4.607146807159536	4.429141953532225	26.281080318919955	0.9958029736450175	921.6572780325771	852.4333822759784	922.1572780325771	652.0666177240216	10.326760088629095	19.89474764731862	20169.944403666854	85.55348291308933	11.614	0.0045955540499981	235.7583083339432	1762	176.85454049402145	22.967078189300413	3.49734735509891	4.497348939079534	4.674077007145845	4.320620871013222	8.687879749877446	0.9932393718594372	940.7271773049646	950.7711658809583	941.2271773049646	553.7288341190417	10.325902644491723	19.9285360184206	5390.893073898537	51.24425006999326	13.046609958154994	0.011243150482203	105.19996031818691	470	47.268544640281796	21.93716577540107	3.477124073807738	4.559235490487304	4.623014714159332	4.495456266815276	37.93297078470697	0.9868778987411155	114.04821356197353	729	114.04821356197353	748
AD Leo_2026-01-19_Light_B_r002_calibrated.fits	18	0	61060.412227349356	2461060.4122273494	NaN	NaN	0	1.359665	NaN	-20	20	NaN	NaN	3.4789663198287766	5.980349830027011	1.3	8	12	20	2.106350976070966	0	0.2735493945445263	0.0108924560978546	0	0.0028483855114752	193.37704528236156	0	96.03664723138152	19639.249328338086	84.62063932061871	941.2481547129202	784.4631496862645	941.7481547129202	720.0368503137355	10.326498315951875	19.869594262644007	41367.151992046	112.35775463428047	118.28715340616668	10.80517315425462	0.0056001400798386	349.71804461302895	3548	368.1735375247953	23.576454668470905	739	3.4726036513926855	4.412628619699154	4.5414899463122405	4.2837672930860675	13.728564490487821	0.9956751191464293	920.2692576497469	852.133881812892	920.7692576497469	652.366118187108	10.326764298314655	19.894708189407886	19639.249328338086	84.62063932061871	11.614	0.0046681175148312	232.08580655987524	1623	174.79211285650004	23.564560439560438	3.376564125917222	4.393365538614657	4.603687020009673	4.183044057219641	5.0374127987470345	0.9905866956279843	939.4390903626528	950.5529411764705	939.9390903626528	553.9470588235295	10.325903661251509	19.92851869926353	5372.304763075878	50.926165466876476	13.021410605307691	0.0112469817908397	105.49203368885384	471	47.81427664305409	21.605729877216916	3.5877311821764217	4.460122897933489	4.655630333740421	4.264615462126557	344.6189174855626	0.9896309707163545	112.35775463428044	728	112.35775463428045	733
AD Leo_2026-01-19_Light_B_r003_calibrated.fits	19	0	61060.412635995075	2461060.412635995	NaN	NaN	0	1.357474	NaN	-20	20	NaN	NaN	3.6642095032821977	6.0615664259880875	1.3	8	12	20	2.102503606916758	0	0.2746087019415468	0.0108595710628814	0	0.0028565455371505	193.60834739626384	0	96.13314346652326	19732.405154075142	84.8893447255556	941.9303287225683	785.0835116251098	942.4303287225683	719.4164883748902	10.326497053733094	19.86966755065387	41487.45300958581	115.43024307906983	118.58790610417905	10.807158126205982	0.0055934668481656	349.8455649696625	3007	359.4157986929549	23.57734806629834	724	3.5937440156206097	4.570861390445383	4.597260126230089	4.544462654660679	25.05726963945426	0.9996755560112481	920.9580772836163	852.8096373056994	921.4580772836163	651.6903626943006	10.326762650450174	19.89479092494435	19732.405154075142	84.8893447255556	11.614	0.004660848366238	232.44855073236042	1336	170.94657888365032	23.069064748201438	3.872791605214814	4.750883053389224	4.784437717207977	4.71732838957047	36.13159274937293	0.997850263013055	940.0024040513243	951.1025352112677	940.5024040513243	553.3974647887323	10.325905650180706	19.92855365493004	5418.690165545262	51.320217452009175	13.017214261836687	0.0112357505430368	105.58587696188964	406	46.94341812858746	21.532235939643346	3.52609288901117	4.608489067652588	4.606532370380598	4.610445764924577	45.835372129481776	0.9991517216201752	115.43024307906983	695	115.4302430790698	729
AD Leo_2026-01-19_Light_B_r004_calibrated.fits	20	0	61060.41304457141	2461060.4130445714	NaN	NaN	0	1.355333	NaN	-20	20	NaN	NaN	3.5675335262059047	6.089332915432971	1.3	8	12	20	2.1333079117596294	0	0.2733144138675421	0.0110658942996886	0	0.0028859613164324	192.78224190336434	0	94.704808519543	19547.355087765154	84.68187552844539	941.8981596863413	784.8066987083208	942.3981596863413	719.6933012916792	10.326497268539276	19.869677761471188	41700.52726270425	116.4901781704813	118.9715816911182	10.79136613994291	0.005617373929402	350.50830349528246	3191	357.97461998621264	23.986559139784948	744	3.699355545078893	4.670293888268143	4.821430748500143	4.519157028036143	28.04177396526127	0.9865735679446199	920.8908065277011	852.5309352025728	921.3908065277011	651.9690647974272	10.326763304943398	19.894804595975536	19547.355087765154	84.68187552844539	11.614	0.0046934021437067	230.83280767912404	1550	167.80260271520874	23.522633744855966	3.441841071704993	4.567513201900708	4.701958607306547	4.4330677964948695	29.834764426700243	0.986433115371056	939.9454522336188	950.7355994214244	940.4454522336188	553.7644005785756	10.325905856569863	19.928534369519646	5342.57389847325	51.44643597312996	13.022343660449383	0.0114043208949722	103.84730832012603	461	45.86287000655528	22.056899004267425	3.5614039618338276	4.472164771616908	4.528917372115551	4.415412171118266	40.10956164233907	0.9776864580290139	116.4901781704813	729	116.49017817048134	703
AD Leo_2026-01-19_Light_B_r005_calibrated.fits	21	0	61060.413452777546	2461060.4134527775	NaN	NaN	0	1.353191	NaN	-20	20	NaN	NaN	3.6439323339279803	6.375173697177698	1.3	8	12	20	2.0975268671462994	0	0.2697208943033113	0.0108941717524486	0	0.0028862746237534	192.53660717023743	0	93.44949094017824	19832.342552759703	85.88071303170454	941.9866437127048	784.6370697926811	942.4866437127048	719.8629302073189	10.326493271424187	19.86968312346721	41598.8713428623	127.6832465257437	119.2947109653621	10.80973116900304	0.0056245219431074	348.7067532687243	2998	325.79741254053306	23.885180240320427	749	3.598183873927419	4.6964132975351065	4.9145376224213075	4.4782889726489055	0.5900494045551928	0.9914049544050508	920.9787929943026	852.2932763196698	921.4787929943026	652.2067236803302	10.326759643538752	19.894785114341254	19832.342552759703	85.88071303170454	11.614	0.0046914524403805	230.9289461236565	1468	155.32454799198007	23.496513249651326	3.6627116195696345	4.604185913722654	4.797846542164636	4.410525285280674	359.70039789880593	0.9929474022906993	939.9982335356464	950.6669657879978	940.4982335356464	553.8330342120022	10.325902876138299	19.928582566068382	5349.1971694599615	52.34535895094155	13.036713522548284	0.0115567039776715	102.19047641784762	404	41.89427599165445	21.929238985313752	3.6709015082868874	4.795338120871417	4.999555136593359	4.591121105149474	350.59912040093366	0.9919339224706267	127.68324652574371	717	127.6832465257437	749
AD Leo_2026-01-19_Light_B_r006_calibrated.fits	22	0	61060.41386119183	2461060.413861192	NaN	NaN	0	1.351028	NaN	-20	20	NaN	NaN	4.415398522689408	7.339872914780291	1.3	8	12	20	2.139523011521612	0	0.2830402326815594	0.0113740684980676	0	0.0031375945650162	188.10533907766612	0	90.2093074221328	19699.365168496504	87.91802164173896	941.7749156969378	785.3023864776718	942.2749156969378	719.1976135223282	10.326500925016758	19.869714572045975	42147.24509036559	169.24932822858938	121.74213880425458	10.788207595311523	0.0057566702703018	346.2009580604859	2160	249.02459307514187	23.139800285306706	701	4.264114296727362	5.353210464268347	5.514732236540964	5.191688691995731	26.82054118723384	0.9896574949969955	920.7805504079068	853.0136539366293	921.2805504079068	651.4863460633707	10.32676607020294	19.89484169770483	19699.365168496504	87.91802164173896	11.614	0.0048348462507432	224.06515525076668	989	116.39257523013859	22.798620689655174	4.480988004958374	5.481444824050773	5.665489675638766	5.29739997246278	26.32718669555898	0.9877734830891275	939.9215040588145	951.2640793697111	940.4215040588145	553.2359206302889	10.325906073714046	19.928599955069522	5575.712900970257	56.57804695896454	12.98437956852409	0.011969523656744	98.54905216177332	285	32.94378157554432	21.48901098901099	4.501093266382488	5.492991768570599	5.7579463526978625	5.228037184443336	14.871663766388895	0.9877123095840042	169.24932822858935	725	169.2493282285894	728
AD Leo_2026-01-19_Light_B_r007_calibrated.fits	23	0	61060.414269548375	2461060.4142695484	NaN	NaN	0	1.348918	NaN	-19.9	20	NaN	NaN	4.087297756499739	6.770978138676163	1.3	8	12	20	2.079721965019463	0	0.2798546287659173	0.0109394572139362	0	0.003006527142515	190.11198858843014	0	93.0823556549758	19779.92641044385	86.77954752043185	941.2730754041255	785.2731786673166	941.7730754041255	719.2268213326834	10.326491567146258	19.86968182683697	41136.747422268665	144.02991218425166	119.3689874587003	10.81898680337296	0.0056960671941837	344.6183828651583	2486	285.61252866449075	23.61813186813187	728	4.027416005817826	5.020522378632959	4.77551779822344	5.26552695904248	71.1691696717127	0.984871453511758	920.3146868557617	852.8916537105737	920.8146868557617	651.6083462894263	10.326756583231154	19.894761241297896	19779.92641044385	86.77954752043185	11.614	0.0047529810939722	227.93304385214452	1128	137.33207297342648	23.481012658227847	4.110811913427905	5.080196948694218	4.864131971206735	5.296261926181701	68.47929311120998	0.9865032609859167	939.4078402633136	951.3814858333111	939.9078402633136	553.1185141666889	10.325897288800713	19.928583933451993	5535.503962611928	54.284023163951275	12.996668763782791	0.0116020432338951	101.97298652484409	329	38.43301629963212	21.65890410958904	4.123665350253486	5.040525410793392	5.017505540635204	5.06354528095158	50.65612228568111	0.9978318261104403	144.02991218425163	711	144.02991218425169	730
AD Leo_2026-01-19_Light_B_r008_calibrated.fits	24	0	61060.41467761574	2461060.4146776157	NaN	NaN	0	1.346846	NaN	-19.9	20	NaN	NaN	3.6451210065388033	6.054954928641861	1.3	8	12	20	2.0664827678310163	0	0.2758645516187176	0.010601016471997	0	0.0028376887346285	194.93251173504962	0	97.21452118843091	20087.234525051674	85.58058595376528	941.6329335096335	785.1833156216791	942.1329335096335	719.3166843783209	10.32649447995489	19.869679867977503	41509.923999399536	115.17857527904616	118.61454261587858	10.825920529750874	0.0055555678225852	349.95644786849874	3169	360.3962273264134	23.66938775510204	735	3.662145541654529	4.585460486599263	4.543049232676079	4.627871740522447	287.3306987303916	0.9994943136208225	920.7805515283316	852.95964923158	921.2805515283316	651.54035076842	10.326756235342406	19.894805252336777	20087.234525051674	85.58058595376528	11.614	0.0046158949821035	234.71718849767817	1417	174.4007900461158	23.380753138075313	3.693156161127536	4.645365228531742	4.49741952368683	4.793310933376654	87.09755421790993	0.995909184057464	939.899025946763	951.3629180247049	940.399025946763	553.1370819752951	10.32589674715027	19.928594251696357	5541.355945513404	51.88238649221965	13.01226025610057	0.0111114056303774	106.806111286812	438	48.110995748021836	21.946099290780143	3.580061316834345	4.626137220558862	4.700484202766376	4.551790238351349	342.7516952437845	0.9984797934595092	115.17857527904617	717	115.17857527904619	705
AD Leo_2026-01-19_Light_B_r009_calibrated.fits	25	0	61060.415086330846	2461060.415086331	NaN	NaN	0	1.344738	NaN	-19.9	20	NaN	NaN	3.9383511256924866	7.458700259204645	1.3	8	12	20	2.142295131926246	0	0.2744739102236404	0.0114062460124207	0	0.0031222363315574	187.81772106207592	0	87.90939604713778	19807.498775222255	88.63841587121422	941.2872242009344	785.0919691746096	941.7872242009344	719.4080308253904	10.326498048555695	19.869555557842904	42433.508201793724	174.7737408461691	122.41702174918106	10.78680174769869	0.0057654624851058	346.63078381971496	2271	242.79109662785382	23.55040871934605	734	4.003109245460377	5.394184764290275	5.124334500333319	5.664035028247231	274.5507861364445	0.9897838220670926	920.2607237960794	852.7887520984891	920.7607237960794	651.7112479015109	10.326765020207803	19.89468213886871	19807.498775222255	88.63841587121422	11.614	0.0048478228649478	223.46404299464518	1205	113.33223560544056	23.28038674033149	3.879207760359421	5.302001186754957	4.930183972670104	5.673818400839811	271.52105298013674	0.980465466265355	939.4008443908323	950.9761146496816	939.9008443908323	553.5238853503184	10.325906029081484	19.928413881839923	5436.6416405852215	56.857236280654455	13.017747326435455	0.0122809093738607	95.61916822248052	311	31.10674186101217	21.743093922651934	3.9327363712576617	5.497437321240749	5.1203428580193595	5.874531784462138	270.5782471301068	0.9813474004495093	174.77374084616918	724	174.77374084616912	724
AD Leo_2026-01-19_Light_B_r010_calibrated.fits	26	0	61060.415494768415	2461060.4154947684	NaN	NaN	0	1.342688	NaN	-20	20	NaN	NaN	3.481647804234172	5.866706394582874	1.3	8	12	20	2.0979708190714197	0	0.2726433293222945	0.0107489281621201	0	0.0028012777368159	195.17953673416469	0	97.32820339057149	19905.388344426436	84.85208198064217	941.0383182164151	785.0900314146094	941.5383182164151	719.4099685853906	10.326498772406715	19.869651058383734	41760.92388889102	108.12810224928626	118.69895153266424	10.809501391886652	0.0055485544672972	351.8221799743447	3242	386.2171167363356	23.855337078651687	712	3.4158478072334004	4.37546676883291	4.387694938683876	4.363238598981944	329.17879605834344	0.9998615192183592	920.1588388562266	852.7729875491044	920.6588388562266	651.7270124508956	10.326762492270243	19.894762163939657	19905.388344426436	84.85208198064217	11.614	0.0046184065375741	234.58927441482905	1623	184.0907953654373	23.431977559607294	3.532521926388241	4.379650567818011	4.4038293409305425	4.355471794705479	321.0002494123945	0.9971801258969492	939.244277673546	951.0684701492537	939.744277673546	553.4315298507463	10.325904795083238	19.92853200536312	5427.071349677619	50.73497200905858	13.025012808980662	0.0110984932898825	106.96904196002377	473	50.19112734602204	21.66937669376694	3.4965736790808744	4.667900003204889	4.747028938653751	4.588771067756027	326.6780377723699	0.9926907325711708	108.12810224928626	713	108.12810224928626	738
AD Leo_2026-01-19_Light_B_r011_calibrated.fits	27	0	61060.41590327537	2461060.4159032754	NaN	NaN	0	1.340624	NaN	-20	20	NaN	NaN	3.8131064367622542	6.380642844250776	1.3	8	12	20	2.0787235793342793	0	0.268626849903071	0.0107594899513952	0	0.0028790368332342	193.19908180821523	0	93.30441583871718	20002.34978404143	86.18034751848839	941.2126291270002	785.4513295123555	941.7126291270002	719.0486704876445	10.32649530104972	19.869614749623754	41579.35613817885	127.90241482597673	119.26674776394778	10.819508144097027	0.0056052853020056	348.6248842843651	2783	325.0865606779315	23.806711409395973	745	3.8207993113854197	4.706744245917417	4.90954502712749	4.503943464707344	347.7576843915246	0.9910670474238649	920.1713571233295	853.1749076442171	920.6713571233295	651.3250923557829	10.326762890146604	19.894745039468805	20002.34978404143	86.18034751848839	11.614	0.0046678580146378	232.0987366609342	1284	156.38758510741576	23.393557422969188	3.8394524865887547	4.7923537666750535	4.910788822565201	4.673918710784906	340.8414042741639	0.9960362476403718	939.2695996663887	951.601576325175	939.7695996663887	552.898423674825	10.325904230700958	19.92855381858147	5373.168213146422	52.7293221247053	13.041126451785876	0.0115745775683723	101.9009537129803	393	42.00990435135352	22.475206611570247	3.779067512312589	4.681681842858101	4.904226560116792	4.459137125599409	334.009399581584	0.9762818000519926	127.90241482597673	714	127.90241482597672	726
AD Leo_2026-01-19_Light_B_r012_calibrated.fits	28	0	61060.41631135391	2461060.416311354	NaN	NaN	0	1.338525	NaN	-20	20	NaN	NaN	3.852905421024405	6.20763007364229	1.3	8	12	20	2.1021392187284644	0	0.2679114732873545	0.0108590208241111	0	0.0028489553997891	193.58460148275333	0	94.03849330431171	19853.75961151823	85.4663314318026	941.72068923853	786.0825429336694	942.22068923853	718.4174570663306	10.326497486877978	19.86967450330394	41735.36671857968	121.06023973423945	119.17045890549781	10.807346313153607	0.005594151202136	350.2157086738739	2652	344.74875326697105	23.662983425414364	724	3.948724532170334	4.833807029224253	4.770591863490713	4.897022194957795	50.461919500683386	0.980956854636335	920.7487088240852	853.916261473874	921.2487088240852	650.583738526126	10.326762409678189	19.8948378135603	19853.75961151823	85.4663314318026	11.614	0.0046638386999498	232.29919055740015	1352	163.9990111956056	23.10233918128655	3.764635027398637	4.700923569138785	4.694746820372111	4.707100317905459	45.595886726350926	0.9840363399579964	939.9033213670724	952.2223544296171	940.4033213670724	552.2776455703829	10.325902429840996	19.92860244886979	5319.049987814825	51.72061708664203	13.044021718417962	0.0114847009970568	102.84196684862418	385	43.93721670708403	21.89518413597734	3.845356703504244	4.577681184102188	4.434184711123884	4.721177657080492	53.71142458349364	0.956244479629714	121.06023973423945	684	121.06023973423947	706
AD Leo_2026-01-20_Light_B_r001_calibrated.fits	29	0	61060.41671921266	2461060.4167192127	NaN	NaN	0	1.33652	NaN	-20	20	NaN	NaN	3.513315586986332	5.965026465768816	1.3	8	12	20	2.0714022832143537	0	0.2651395987231785	0.0105929507683005	0	0.0027658350853703	195.54535167038145	0	95.8624034114013	20131.18135276616	85.48329536557489	940.9158794421952	785.1689519852263	941.4158794421952	719.3310480147737	10.326496030534367	19.869663691932757	41699.775017922046	111.78270698377803	118.83215980538283	10.823338873464023	0.0055382009807623	350.91321310843614	3527	373.0431669003466	24.3125	736	3.57008690167681	4.378055767149943	4.587879773508763	4.168231760791123	347.853765743987	0.9889911425442067	919.9972581479566	852.9060977985583	920.4972581479566	651.5939022014417	10.326759987659495	19.894788505835447	20131.18135276616	85.48329536557489	11.614	0.004600614741516	235.49842418537858	1528	180.09209023438308	23.599465954606142	3.564365766883097	4.412842436610411	4.531436154209182	4.29424871901164	328.62867482761607	0.9862465611395786	939.0406878650227	951.169483341381	939.5406878650227	553.330516658619	10.325902878374688	19.928542853586055	5337.573345695955	50.85771602042323	13.05531351334668	0.0112673191023284	104.95110208159002	444	47.7495445379628	21.880536912751676	3.405494092399088	4.5244017474284925	4.646129762517783	4.402673732339202	326.73001797601347	0.9817574499251389	111.78270698377806	749	111.78270698377806	745
